8448047,Don,O'Donoghue,R,1949,8,27,R
8448051,Peanuts,O'Flaherty,R,1918,4,10,R
8448055,Harry,Oliver,R,1898,10,26,R
8448062,Tom,O'Neill,R,1923,9,28,R
8448069,Kevin,O'Shea,R,1947,5,28,R
8448075,Pat,Hughes,R,1955,3,25,R
8448077,Gerry,Ouellette,R,1938,11,1,R
8448081,Aldo,Palazzari,R,1918,7,25,L
8448084,Joe,Papike,R,1915,3,28,R
8448085,Jim,Pappin,R,1939,9,10,R
8448087,Ernie,Parkes,R,1898,11,4,R
8448091,Brett,Hull,R,1964,8,9,R
8448092,Jody,Hull,R,1969,2,2,R
8448093,Craig,Patrick,R,1946,5,20,L
8448106,Mark,Hunter,R,1962,11,12,R
8448118,Tim,Hunter,R,1960,9,10,R
8448122,Bert,Peer,R,1910,11,12,R
8448128,Johnny,Peirson,R,1925,7,21,R
8448136,Jimmy,Peters,R,1922,10,2,R
8448148,Roger,Picard,R,1935,1,13,R
8448149,Hal,Picketts,R,1909,4,22,R
8448154,Didier,Pitre,R,1883,9,1,R
8448164,Tony,Poeta,R,1933,3,4,L
8448167,Bud,Poile,R,1924,2,10,R
8448174,Johnny,Polich,R,1916,7,8,R
8448176,Dan,Poliziani,R,1935,1,8,R
8448189,Kelly,Pratt,R,1953,2,8,R
8448195,Kim,Issel,R,1967,9,25,R
8448208,Jaromir,Jagr,R,1972,2,15,L
8448215,Claude,Provost,R,1933,9,17,R
8448224,Robert,Jansch,R,1960,2,26,R
8448226,Al,Pudas,R,1899,2,17,R
8448231,Fido,Purpur,R,1914,9,26,R
8448246,Ken,Randall,R,1887,12,14,R
8448248,Jake,Rathwell,R,1947,8,12,L
8448251,Paul,Raymond,R,1913,2,27,R
8448253,Hannu,Jarvenpaa,R,1963,5,19,L
8448255,Iiro,Jarvi,R,1965,3,23,L
8448265,Arto,Javanainen,R,1959,4,8,R
8448268,Chris,Jensen,R,1963,10,28,R
8448273,Dean,Jenkins,R,1959,11,21,R
8448283,Rick,Jodzio,R,1954,6,3,L
8448289,Brian,Johnson,R,1960,4,1,R
8448295,Gord,Redahl,R,1935,8,28,L
8448299,Larry,Regan,R,1930,8,9,R
8448321,Maurice,Richard,R,1921,8,4,L
8448326,Eddie,Johnstone,R,1954,3,2,R
8448328,Greg,Johnston,R,1965,1,14,R
8448346,Gus,Rivers,R,1909,11,19,R
8448347,Wayne,Rivers,R,1942,2,1,R
8448353,Phil,Roberto,R,1949,1,1,R
8448354,Doug,Roberts,R,1942,10,28,R
8448356,Jimmy,Roberts,R,1940,4,9,R
8448359,Robert,Jones,R,1958,11,20,
8448369,Yvan,Joly,R,1960,2,6,R
8448372,Earl,Robinson,R,1907,3,11,R
8448381,Anthony,Joseph,R,1969,3,1,R
8448391,Trent,Kaese,R,1967,9,9,R
8448413,Ed,Kastelic,R,1964,1,29,R
8448415,Mike,Keane,R,1967,5,29,R
8448420,Rick,Kehoe,R,1951,7,15,R
8448421,Des,Roche,R,1909,2,1,R
8448427,Leon,Rochefort,R,1939,5,4,R
8448433,John,Rogers,R,1953,4,10,R
8448434,Bob,Kelly,R,1946,6,6,L
8448438,Larry,Romanchych,R,1949,9,7,R
8448448,Brad,Kempthorne,R,1960,5,2,R
8448453,Ronald,Kennedy,R,1963,5,7,R
8448455,Sheldon,Kennedy,R,1969,6,15,R
8448459,Roly,Rossignol,R,1921,10,18,R
8448464,Bobby,Rousseau,R,1940,7,26,R
8448467,Alan,Kerr,R,1964,3,28,R
8448471,Tim,Kerr,R,1960,1,5,R
8448481,Sergei,Kharin,R,1963,2,20,L
8448483,Darin,Kimble,R,1968,11,22,R
8448484,Dmitri,Khristich,R,1969,7,23,R
8448490,Petr,Klima,R,1964,12,23,R
8448519,Joey,Kocur,R,1964,12,21,R
8448526,Cliff,Koroll,R,1946,10,1,R
8448528,Maxwell,Kostovich,R,1959,8,16,L
8448530,Michael,Kouwenhoven,R,1959,2,7,L
8448534,John,Kordic,R,1965,3,22,R
8448538,Don,Kozak,R,1952,2,2,R
8448551,Markku,Kyllonen,R,1962,2,2,L
8448553,Bob,Kudelski,R,1964,3,3,R
8448563,Mark,Kumpel,R,1961,3,7,R
8448567,Stu,Kulak,R,1963,3,10,R
8448569,Jari,Kurri,R,1960,5,18,R
8448571,Ken,Kuzyk,R,1953,8,11,R
8448584,Bobby,Rowe,R,1885,8,19,L
8448603,Normand,Lacombe,R,1964,10,18,R
8448604,Kent,Ruhnke,R,1952,9,18,R
8448613,Gary,Sabourin,R,1943,12,4,R
8448624,Guy,Lafleur,R,1951,9,20,R
8448631,Bob,Laforest,R,1963,5,19,R
8448655,Lane,Lambert,R,1964,11,18,R
8448662,Peter,Lappin,R,1965,12,31,R
8448664,Brad,Lauer,R,1966,10,27,L
8448665,Jean-Marc,Lanthier,R,1963,3,27,R
8448680,Mark,LaVarre,R,1965,2,21,R
8448687,Derek,Laxdal,R,1966,2,21,R
8448688,Mike,Lauen,R,1961,2,9,R
8448699,Jim,Latos,R,1966,1,4,R
8448703,Steve,Larmer,R,1961,6,16,L
8448711,Guy,Lash,R,1957,7,30,R
8448713,Craig,Laughlin,R,1957,9,14,R
8448729,Reggie,Leach,R,1950,4,23,R
8448730,Danny,Lawson,R,1947,10,30,R
8448735,Chuck,Lefley,R,1950,1,20,L
8448741,Peter,Lee,R,1956,1,2,R
8448746,Antero,Lehtonen,R,1954,4,12,L
8448754,Gary,Leeman,R,1964,2,19,R
